,SeniorCitizen,tenure,MonthlyCharges,gender_1,Dependents_1,PhoneService_1,MultipleLines_1,InternetService_1,Contract_1,Contract_2
1479,0,0.875,0.5247524752475248,1,0,1,0,0,1,0
5432,0,0.1111111111111111,0.00990099009900991,0,1,1,0,0,0,0
3145,0,0.40277777777777773,0.01980198019801982,0,0,1,0,1,0,0
1469,0,0.4722222222222222,0.31683168316831684,1,0,1,1,1,0,0
4629,0,0.5,0.01980198019801982,0,1,1,0,0,0,0
3094,1,0.2222222222222222,0.3564356435643565,0,0,1,0,0,1,0
3891,0,0.1111111111111111,0.6534653465346534,1,0,1,1,0,1,0
3534,1,0.6666666666666666,0.7227722772277227,1,0,1,0,1,1,0
2078,0,0.611111111111111,0.8712871287128714,1,0,1,0,0,1,0
6895,0,0.3333333333333333,0.1089108910891089,1,0,0,0,0,0,1
4423,0,0.40277777777777773,0.613861386138614,1,0,1,0,0,0,0
4309,0,0.05555555555555555,0.5544554455445545,0,1,1,0,0,0,0
6939,0,0.8055555555555555,0.0594059405940594,0,1,1,0,1,1,0
3630,0,0.013888888888888888,0.7326732673267327,0,0,1,0,0,0,0
2828,0,0.5138888888888888,0.01980198019801982,1,1,1,0,0,0,1
436,0,0.9583333333333333,0.7722772277227723,0,0,1,0,0,1,0
5914,0,0.2777777777777778,0.0594059405940594,0,0,0,0,0,0,0
6818,1,0.9583333333333333,0.910891089108911,1,0,1,0,0,0,1
2960,1,0.2222222222222222,0.7524752475247525,0,0,1,1,1,0,0
4692,1,0.75,0.5346534653465347,0,0,1,0,1,0,0
1588,0,0.9583333333333333,0.4059405940594059,0,1,1,1,1,1,0
4591,0,0.125,0.7326732673267327,0,0,1,0,0,0,0
2780,0,0.6527777777777778,0.5643564356435644,0,0,1,0,0,1,0
5439,1,0.4861111111111111,0.8910891089108912,0,0,1,1,1,0,0
1590,0,0.013888888888888888,0.3069306930693069,0,0,1,0,0,0,1
4340,1,0.5972222222222222,0.7128712871287128,1,0,1,0,0,0,0
973,0,0.20833333333333331,0.8118811881188119,0,0,1,0,0,0,0
1238,0,0.9027777777777777,0.9009900990099011,1,1,1,1,1,0,0
2951,1,0.06944444444444445,0.27722772277227725,0,0,0,0,0,1,0
2342,0,0.4861111111111111,0.0297029702970297,0,0,1,1,1,0,0
5095,0,0.125,0.8415841584158417,1,1,1,0,0,1,0
4210,0,0.1111111111111111,0.4158415841584158,0,0,1,1,0,1,0
4520,0,0.9722222222222222,0.20792079207920794,1,0,0,0,0,0,0
6014,0,0.7916666666666666,0.6534653465346534,0,1,1,0,1,1,0
2231,0,0.5972222222222222,0.6732673267326732,1,0,1,0,1,0,0
5270,1,0.06944444444444445,0.31683168316831684,1,0,1,0,0,0,0
1497,1,0.08333333333333333,0.7722772277227723,1,0,1,0,1,0,0
449,0,0.15277777777777776,0.42574257425742573,1,0,1,0,1,0,1
2369,0,0.8333333333333333,0.4158415841584158,0,1,0,1,1,0,1
6817,0,0.05555555555555555,0.613861386138614,1,0,1,1,0,0,1
3429,0,0.2222222222222222,0.8217821782178218,0,1,1,0,0,1,0
4369,0,0.20833333333333331,0.01980198019801982,1,0,1,0,0,0,0
2422,0,0.9166666666666666,0.4158415841584158,0,1,1,0,1,0,0
6378,0,0.41666666666666663,0.45544554455445546,0,1,1,0,1,0,0
5683,0,0.013888888888888888,0.31683168316831684,0,0,1,0,0,0,0
6304,0,0.7638888888888888,0.8514851485148516,0,0,1,0,1,0,0
1551,0,0.6666666666666666,0.9207920792079209,1,0,1,1,0,0,1
6244,0,0.8888888888888888,0.8613861386138615,1,0,1,1,1,0,0
1146,0,0.15277777777777776,0.01980198019801982,0,1,1,0,0,1,0
4610,0,0.7083333333333333,0.7623762376237624,1,0,1,1,1,1,0
2092,1,1.0,0.45544554455445546,1,0,0,1,0,0,1
1313,0,0.6944444444444444,0.01980198019801982,1,1,1,1,1,0,0
2015,1,0.027777777777777776,0.6336633663366338,0,0,1,1,0,0,0
187,0,0.05555555555555555,0.8712871287128714,0,0,1,0,0,0,0
3816,0,0.986111111111111,0.9207920792079209,0,0,1,1,0,0,1
3426,0,0.3472222222222222,0.3564356435643565,1,1,1,0,1,0,0
6066,0,0.3472222222222222,0.6633663366336633,1,0,1,0,1,0,0
1381,0,0.9305555555555555,0.5643564356435644,0,0,1,0,1,0,0
5697,0,0.013888888888888888,0.1782178217821782,0,0,0,1,1,1,0
413,0,0.125,0.06930693069306931,1,0,0,1,1,0,0
6380,0,0.75,0.0594059405940594,1,1,1,1,1,0,0
3455,0,0.125,0.5940594059405941,0,0,1,0,1,0,0
941,0,0.625,0.910891089108911,1,1,1,0,0,0,0
801,0,0.125,0.01980198019801982,1,0,1,1,1,0,0
3336,0,0.013888888888888888,0.25742574257425743,0,0,1,0,0,0,1
6597,1,0.2361111111111111,0.6336633663366338,1,0,1,0,0,0,0
2750,0,0.9444444444444444,0.01980198019801982,1,1,1,0,0,1,0
5292,0,0.9722222222222222,0.9504950495049507,0,0,1,0,0,1,0
4318,0,0.5416666666666666,0.6732673267326732,1,1,1,0,0,1,0
256,0,0.027777777777777776,0.4158415841584158,1,1,1,1,1,0,1
4035,0,0.5555555555555556,0.8712871287128714,1,0,1,1,1,0,0
6907,0,0.375,0.8316831683168318,0,0,1,0,1,0,0
3199,0,0.5138888888888888,0.8118811881188119,0,0,1,1,0,0,1
2235,0,0.5694444444444444,0.7920792079207921,0,0,1,1,0,1,0
647,0,0.013888888888888888,0.01980198019801982,0,0,1,1,0,1,0
1767,0,0.09722222222222221,0.16831683168316836,1,0,0,1,1,0,1
4825,1,1.0,0.693069306930693,0,1,1,1,1,0,0
5918,0,0.1111111111111111,0.32673267326732675,1,1,1,0,0,0,1
5025,1,0.3611111111111111,0.603960396039604,0,0,1,0,1,0,0
5947,0,0.05555555555555555,0.1188118811881188,1,0,0,1,0,0,1
5670,0,0.3472222222222222,0.4752475247524753,0,0,1,1,0,0,0
24,0,0.5694444444444444,0.8514851485148516,0,0,1,0,0,0,0
5566,0,0.7916666666666666,0.396039603960396,1,0,0,1,0,0,1
1088,0,0.5555555555555556,0.7722772277227723,0,1,1,1,1,0,0
5169,1,0.7222222222222222,0.8712871287128714,0,0,1,0,0,1,0
2694,0,0.9444444444444444,0.3564356435643565,0,0,1,0,0,0,0
4630,0,0.013888888888888888,0.01980198019801982,1,0,1,1,0,0,0
4438,0,0.6805555555555555,0.6534653465346534,1,0,1,1,0,0,1
112,0,0.18055555555555555,0.00990099009900991,0,0,1,0,1,0,0
2841,0,0.013888888888888888,0.00990099009900991,0,0,1,0,0,0,0
2311,0,0.027777777777777776,0.7524752475247525,1,0,1,0,1,0,0
3441,1,0.8472222222222222,0.46534653465346537,0,1,1,0,0,1,0
3875,0,0.1388888888888889,0.3663366336633664,0,1,1,1,1,1,0
6689,0,0.3333333333333333,0.01980198019801982,0,1,1,1,1,1,0
6475,0,0.4722222222222222,0.613861386138614,0,0,1,1,0,0,0
56,0,0.9722222222222222,0.8217821782178218,1,1,1,1,1,1,0
1309,0,0.013888888888888888,0.01980198019801982,1,0,1,1,1,0,0
695,0,0.2638888888888889,0.7128712871287128,1,0,1,0,0,0,0
5125,0,0.7777777777777777,0.06930693069306931,0,1,1,1,1,0,0
1227,0,0.986111111111111,0.0594059405940594,0,0,1,1,1,1,0
1999,0,0.3194444444444444,0.06930693069306931,0,0,1,1,1,0,0
276,0,0.08333333333333333,0.27722772277227725,0,0,1,1,1,0,0
4694,0,0.6944444444444444,0.24752475247524752,1,1,0,0,0,0,0
4060,0,0.013888888888888888,0.6732673267326732,0,0,1,1,0,0,1
1833,0,0.861111111111111,0.7722772277227723,1,0,1,0,0,0,0
6194,0,0.6666666666666666,0.01980198019801982,1,0,1,1,1,1,0
682,0,0.125,0.46534653465346537,0,1,1,0,0,0,0
4228,1,0.7222222222222222,0.9207920792079209,1,0,1,0,1,0,0
6632,0,0.3611111111111111,0.5148514851485149,0,0,1,1,0,0,0
5093,0,0.16666666666666666,0.7623762376237624,1,0,1,1,0,0,1
4011,0,0.3472222222222222,0.06930693069306931,1,1,1,0,0,0,1
1137,0,0.625,0.6534653465346534,1,1,1,0,0,0,1
2767,0,0.8333333333333333,0.7524752475247525,0,1,1,1,1,0,0
4712,1,0.2222222222222222,0.6633663366336633,1,0,1,1,1,1,0
6064,0,0.5138888888888888,0.22772277227722776,1,0,0,0,0,0,0
942,0,0.6805555555555555,0.01980198019801982,0,0,1,0,1,0,0
1036,0,0.09722222222222221,0.7524752475247525,1,0,1,1,1,0,1
5532,1,0.5555555555555556,0.3762376237623763,1,0,1,0,0,0,1
5674,0,0.5416666666666666,0.8217821782178218,1,1,1,0,0,0,1
1346,0,0.8888888888888888,0.8514851485148516,1,0,1,1,1,0,0
3575,0,0.013888888888888888,0.613861386138614,1,0,1,0,0,0,0
4103,0,0.611111111111111,0.01980198019801982,1,0,1,1,1,0,1
2784,0,0.38888888888888884,0.5643564356435644,1,1,1,0,1,0,0
4323,0,0.8194444444444444,0.8811881188118813,1,0,1,1,1,1,0
2384,0,0.06944444444444445,0.6534653465346534,0,1,1,1,1,0,0
2988,1,0.25,0.01980198019801982,0,0,1,1,1,0,1
115,1,0.7222222222222222,0.31683168316831684,0,0,0,0,1,0,0
4906,0,0.986111111111111,0.6831683168316831,0,1,1,1,1,0,1
3400,0,0.3194444444444444,0.0594059405940594,0,1,1,1,1,0,0
7007,0,0.5277777777777778,0.01980198019801982,0,0,1,0,0,0,1
3119,0,0.7916666666666666,0.7623762376237624,0,1,1,1,1,0,0
6953,0,0.625,0.5544554455445545,0,0,1,1,1,0,0
4989,0,0.5833333333333333,0.01980198019801982,1,0,1,0,0,0,0
6893,0,1.0,0.6633663366336633,0,1,1,0,0,0,0
2819,0,0.013888888888888888,0.25742574257425743,1,1,1,0,0,0,0
6021,0,0.041666666666666664,0.3663366336633664,0,0,1,0,0,0,0
4855,0,0.027777777777777776,0.3069306930693069,0,0,1,0,1,0,1
5862,0,0.09722222222222221,0.6237623762376239,0,0,1,0,1,0,0
5790,0,0.6388888888888888,0.9009900990099011,1,0,1,0,0,0,0
81,0,0.2638888888888889,0.7128712871287128,0,0,1,0,0,0,0
3021,0,0.41666666666666663,0.7524752475247525,0,0,1,0,0,0,0
1972,0,0.4583333333333333,0.01980198019801982,0,0,1,1,1,0,0
1714,1,0.40277777777777773,0.8217821782178218,1,0,1,1,0,1,0
3536,0,0.041666666666666664,0.7128712871287128,1,1,1,1,1,0,0
4516,0,0.8055555555555555,0.01980198019801982,0,1,1,1,0,0,1
5296,0,1.0,0.8910891089108912,0,1,1,0,0,1,0
3908,0,0.013888888888888888,0.613861386138614,0,0,1,1,1,0,1
6134,1,0.4444444444444444,0.603960396039604,0,0,1,0,0,0,0
1946,0,0.041666666666666664,0.5643564356435644,0,0,1,1,1,0,0
4336,1,0.4583333333333333,0.3663366336633664,1,0,0,1,1,0,1
4110,1,0.7777777777777777,0.4950495049504951,0,0,1,0,0,0,1
4938,0,0.041666666666666664,0.4059405940594059,0,1,1,0,1,0,0
3488,0,0.08333333333333333,0.5148514851485149,1,1,1,1,0,0,0
1610,0,0.8055555555555555,0.8415841584158417,1,0,1,0,0,0,1
6938,0,0.5277777777777778,0.01980198019801982,0,1,1,1,0,0,1
1251,0,0.027777777777777776,0.1089108910891089,0,1,0,0,1,0,0
4898,0,1.0,0.8613861386138615,1,0,1,0,0,0,0
3070,0,0.6527777777777778,0.6831683168316831,1,0,1,0,0,0,0
5302,0,0.125,0.693069306930693,1,0,1,0,0,0,0
6879,0,0.041666666666666664,0.7623762376237624,0,0,1,0,1,0,0
6599,0,1.0,0.06930693069306931,0,1,1,1,1,0,0
5426,1,0.18055555555555555,0.7128712871287128,1,0,1,1,0,0,1
5464,0,1.0,0.9603960396039606,0,0,1,0,0,0,1
3375,0,1.0,0.8415841584158417,0,1,1,0,0,0,1
665,0,0.027777777777777776,0.26732673267326734,1,0,1,0,1,0,0
2194,0,0.375,0.3663366336633664,1,1,1,0,1,0,0
4604,0,0.08333333333333333,0.6534653465346534,0,0,1,0,1,0,0
5992,0,0.9027777777777777,0.01980198019801982,1,0,1,1,0,1,0
1017,0,0.6944444444444444,0.01980198019801982,1,0,1,1,0,1,0
557,1,0.9305555555555555,0.06930693069306931,1,0,1,0,0,1,0
6127,1,0.986111111111111,0.5247524752475248,1,0,1,1,1,1,0
6778,0,0.41666666666666663,0.8118811881188119,1,0,1,0,0,0,1
1207,0,0.41666666666666663,0.504950495049505,0,0,1,0,0,0,0
4003,0,0.013888888888888888,0.5148514851485149,1,0,1,0,0,0,1
4209,0,0.6944444444444444,0.8118811881188119,0,0,1,0,0,0,0
1510,0,0.6388888888888888,0.42574257425742573,1,0,0,1,0,0,1
3718,0,0.3611111111111111,0.6633663366336633,1,0,1,1,1,0,0
6030,0,0.986111111111111,0.00990099009900991,0,0,1,0,0,0,0
3211,1,0.861111111111111,0.7722772277227723,0,1,1,0,0,1,0
6831,0,0.9722222222222222,0.5940594059405941,1,1,1,1,1,0,0
5246,0,0.18055555555555555,0.6633663366336633,0,0,1,0,1,0,0
266,0,0.18055555555555555,0.25742574257425743,1,1,1,1,0,0,1
3761,0,0.19444444444444442,0.12871287128712872,1,0,0,1,0,0,1
1140,0,0.736111111111111,0.01980198019801982,1,0,1,1,0,0,1
3162,0,0.25,0.31683168316831684,0,0,1,1,0,0,0
2111,0,0.2777777777777778,0.7227722772277227,1,0,1,0,0,0,1
4991,0,0.013888888888888888,0.06930693069306931,0,1,0,0,1,1,0
1909,0,0.3055555555555555,0.603960396039604,1,1,1,0,0,1,0
6525,0,0.9444444444444444,0.26732673267326734,0,0,0,0,0,0,1
6008,0,0.8472222222222222,0.42574257425742573,0,1,0,0,0,1,0
656,1,0.41666666666666663,0.31683168316831684,1,0,1,1,0,0,1
6745,0,0.7777777777777777,0.6237623762376239,0,1,1,1,1,0,0
6693,1,0.18055555555555555,0.7524752475247525,1,0,1,0,0,0,0
4509,0,0.8333333333333333,0.7722772277227723,1,0,1,0,1,0,0
998,0,0.7638888888888888,0.4059405940594059,1,0,1,0,0,0,1
5659,0,0.15277777777777776,0.0297029702970297,0,1,1,1,0,0,1
2834,0,0.9583333333333333,0.9009900990099011,0,1,1,0,0,1,0
2809,0,0.375,0.01980198019801982,1,0,1,0,0,0,0
1784,0,0.013888888888888888,0.00990099009900991,1,1,1,0,0,0,0
1237,1,0.5138888888888888,0.7128712871287128,0,0,1,0,0,1,0
5865,0,0.9444444444444444,0.0594059405940594,1,0,1,0,0,0,0
5375,0,0.875,0.6237623762376239,0,0,1,0,0,0,0
4379,0,0.041666666666666664,0.01980198019801982,0,0,1,1,1,0,1
5269,1,0.125,0.6534653465346534,1,0,1,0,0,0,0
6217,1,0.6805555555555555,0.6237623762376239,1,0,1,0,1,1,0
6951,0,0.4861111111111111,0.6633663366336633,0,0,1,0,0,0,1
2186,0,0.8333333333333333,0.9009900990099011,1,0,1,0,0,0,1
2913,0,0.4722222222222222,0.5841584158415842,1,1,1,0,0,0,1
1134,0,0.08333333333333333,0.3663366336633664,0,1,1,0,1,0,0
908,0,0.013888888888888888,0.01980198019801982,1,1,1,0,0,0,0
4638,0,0.09722222222222221,0.8118811881188119,0,0,1,1,1,0,0
1303,0,0.013888888888888888,0.3663366336633664,1,0,1,0,0,0,1
6570,0,0.19444444444444442,0.01980198019801982,1,1,1,0,0,0,0
1627,0,0.6527777777777778,0.7623762376237624,0,0,1,0,1,0,0
4529,0,0.9305555555555555,0.6633663366336633,0,0,1,0,0,0,0
1522,0,0.05555555555555555,0.06930693069306931,0,0,1,0,0,0,0
835,1,0.013888888888888888,0.5445544554455446,0,0,1,1,1,0,0
358,1,0.5138888888888888,0.7326732673267327,1,0,1,0,0,0,0
138,0,0.4305555555555555,0.31683168316831684,0,0,0,0,0,0,1
299,0,0.611111111111111,0.6633663366336633,0,0,1,0,1,0,0
1556,0,0.736111111111111,0.7920792079207921,0,0,1,0,1,0,0
1003,0,0.18055555555555555,0.01980198019801982,1,0,1,0,0,0,1
382,0,0.986111111111111,0.07920792079207922,0,0,1,0,0,0,1
4856,0,0.013888888888888888,0.00990099009900991,1,1,1,1,1,0,0
5106,0,0.25,0.3069306930693069,1,0,1,0,0,0,0
4861,0,0.041666666666666664,0.45544554455445546,0,0,1,0,0,1,0
761,0,1.0,0.9009900990099011,0,1,1,0,1,0,0
3686,1,1.0,0.9504950495049507,1,0,1,1,1,0,0
5602,0,0.041666666666666664,0.01980198019801982,0,0,1,0,0,0,1
5164,0,0.375,0.504950495049505,1,0,1,1,0,0,0
5769,0,0.3055555555555555,0.01980198019801982,1,1,1,1,1,0,1
6781,0,0.09722222222222221,0.06930693069306931,1,0,1,0,1,0,0
4870,0,0.125,0.5643564356435644,0,0,1,1,0,1,0
5692,0,0.05555555555555555,0.01980198019801982,1,1,1,0,0,0,0
4839,0,0.1111111111111111,0.01980198019801982,0,1,1,1,1,0,0
1402,0,0.4861111111111111,0.3762376237623763,0,1,1,0,0,0,0
4053,0,0.8472222222222222,0.8712871287128714,0,0,1,1,0,0,0
6046,0,0.25,0.5742574257425743,1,0,1,0,1,0,0
2721,1,0.861111111111111,0.7920792079207921,0,0,1,0,1,0,0
1932,0,0.041666666666666664,0.32673267326732675,0,0,0,0,0,0,0
5583,0,1.0,0.9702970297029703,0,0,1,0,1,0,0
3560,0,0.9722222222222222,0.4950495049504951,1,0,1,0,0,0,0
6329,0,0.2222222222222222,0.3663366336633664,1,0,1,0,1,0,1
6364,0,0.19444444444444442,0.5742574257425743,1,0,1,1,0,0,1
6495,0,0.19444444444444442,0.5247524752475248,0,0,1,0,1,0,0
5607,0,0.9166666666666666,0.396039603960396,0,1,1,0,0,0,0
3055,0,0.013888888888888888,0.4059405940594059,0,1,1,1,1,0,0
6016,0,0.9444444444444444,0.910891089108911,0,0,1,1,1,1,0
3949,0,0.7083333333333333,0.4158415841584158,0,0,1,1,0,0,0
4908,0,0.3472222222222222,0.00990099009900991,1,1,1,1,1,0,0
2685,1,0.9166666666666666,0.8415841584158417,0,0,1,1,1,0,1
7012,1,0.5,0.7326732673267327,0,0,1,1,0,0,1
58,0,0.041666666666666664,0.06930693069306931,0,0,1,1,0,0,1
76,0,0.4305555555555555,0.7227722772277227,1,0,1,0,0,1,0
796,0,0.08333333333333333,0.00990099009900991,1,0,1,1,1,1,0
2416,0,0.027777777777777776,0.4950495049504951,1,0,1,1,1,1,0
2248,0,0.06944444444444445,0.3762376237623763,0,0,1,1,0,0,0
5146,1,0.2222222222222222,0.5148514851485149,1,0,1,1,1,0,0
785,0,0.06944444444444445,0.01980198019801982,1,0,1,1,1,1,0
4046,1,0.013888888888888888,0.5148514851485149,0,0,1,1,0,0,0
6855,0,1.0,0.00990099009900991,1,0,1,0,0,1,0
3158,0,0.15277777777777776,0.5544554455445545,1,0,1,0,0,0,0
3106,0,0.18055555555555555,0.7821782178217822,0,0,1,0,0,0,1
123,0,0.125,0.5247524752475248,0,0,1,0,0,0,0
2217,0,0.08333333333333333,0.5742574257425743,1,0,1,1,0,0,1
5176,1,0.7222222222222222,0.9009900990099011,0,0,1,0,0,0,0
3682,0,0.013888888888888888,0.25742574257425743,0,0,1,0,1,0,0
5080,0,0.06944444444444445,0.01980198019801982,0,0,1,1,1,0,1
3838,0,0.3611111111111111,0.7920792079207921,1,0,1,1,1,0,0
6871,0,1.0,0.0297029702970297,0,1,1,1,1,0,0
6044,0,0.5138888888888888,0.01980198019801982,0,0,1,1,1,0,0
910,1,0.986111111111111,0.6831683168316831,1,1,1,0,1,0,0
2172,1,0.013888888888888888,0.06930693069306931,1,0,0,0,0,0,0
1850,1,0.3194444444444444,0.8514851485148516,1,0,1,1,0,0,0
2309,0,0.861111111111111,0.00990099009900991,0,0,1,1,1,0,1
6590,0,0.7777777777777777,0.0594059405940594,0,0,1,0,1,0,0
3634,0,0.7222222222222222,0.4059405940594059,0,0,1,1,1,0,1
1257,0,0.9444444444444444,0.8910891089108912,1,0,1,0,0,1,0
2495,0,0.5972222222222222,0.16831683168316836,1,0,0,0,0,1,0
5307,0,1.0,0.8910891089108912,1,0,1,0,1,0,0
4511,1,0.013888888888888888,0.5247524752475248,0,0,1,0,0,1,0
3501,0,0.4722222222222222,0.42574257425742573,0,1,1,1,0,0,1
1178,0,0.8055555555555555,0.4158415841584158,0,1,0,0,1,0,0
5747,1,0.8333333333333333,0.8712871287128714,0,0,1,1,0,1,0
6794,1,0.38888888888888884,0.07920792079207922,0,0,1,0,0,0,1
3650,1,0.3611111111111111,0.6633663366336633,0,0,1,1,0,0,1
442,0,0.4722222222222222,0.5148514851485149,0,0,1,1,1,1,0
5395,0,0.9444444444444444,0.6435643564356437,0,1,1,0,1,0,0
1399,1,0.041666666666666664,0.603960396039604,0,0,1,0,0,1,0
2973,0,0.5833333333333333,0.8514851485148516,0,0,1,0,1,0,0
2884,1,0.6388888888888888,0.8217821782178218,1,1,1,1,0,0,1
1457,0,0.6388888888888888,0.3564356435643565,0,0,1,1,1,1,0
4322,0,0.05555555555555555,0.01980198019801982,1,1,1,0,1,0,0
6707,1,0.8333333333333333,0.6237623762376239,1,1,1,1,0,0,1
3459,0,1.0,0.9900990099009901,1,0,1,1,0,0,1
1054,1,0.1111111111111111,0.5148514851485149,1,0,1,1,1,0,0
3733,0,0.5555555555555556,0.6237623762376239,1,0,1,0,0,0,1
4163,1,0.4583333333333333,0.4059405940594059,0,0,0,1,0,1,0
3275,1,0.9027777777777777,0.7623762376237624,0,0,1,0,0,0,1
5396,0,0.05555555555555555,0.5148514851485149,0,0,1,0,0,1,0
3699,0,0.861111111111111,0.8118811881188119,0,1,1,0,0,1,0
929,0,0.6666666666666666,0.5148514851485149,0,1,1,0,1,1,0
1415,0,0.4444444444444444,0.00990099009900991,1,1,1,0,1,1,0
2372,0,0.125,0.7623762376237624,0,0,1,1,0,0,1
4974,0,0.8472222222222222,0.6237623762376239,1,0,1,0,0,0,0
1829,1,0.013888888888888888,0.504950495049505,0,1,1,1,1,0,0
6838,0,0.7777777777777777,0.26732673267326734,0,0,0,1,1,0,0
3898,0,0.027777777777777776,0.6732673267326732,0,0,1,1,0,1,0
4568,1,0.09722222222222221,0.6633663366336633,1,0,1,0,1,1,0
4937,1,0.7083333333333333,0.01980198019801982,0,0,1,0,0,1,0
6456,0,0.986111111111111,0.6435643564356437,1,0,1,0,1,0,1
1502,1,0.5138888888888888,0.5742574257425743,0,0,1,1,0,1,0
5669,0,0.3333333333333333,0.3762376237623763,1,0,1,0,1,1,0
1450,0,0.4861111111111111,0.01980198019801982,1,1,1,0,0,0,0
4668,0,0.7222222222222222,0.8118811881188119,0,1,1,0,0,0,0
2011,0,0.736111111111111,0.3663366336633664,1,0,0,1,0,0,0
5335,0,0.16666666666666666,0.01980198019801982,1,0,1,0,1,1,0
3515,0,0.9444444444444444,0.6534653465346534,0,1,1,0,0,0,0
4781,0,0.4583333333333333,0.4950495049504951,1,0,1,0,0,0,1
5953,0,0.75,0.8613861386138615,1,0,1,0,0,0,0
6892,1,0.3055555555555555,0.7128712871287128,1,0,1,0,1,1,0
3989,0,0.4305555555555555,0.8514851485148516,0,0,1,0,0,0,0
3264,0,0.1388888888888889,0.613861386138614,0,0,1,0,1,0,0
5677,0,0.9722222222222222,0.5544554455445545,0,1,1,0,1,1,0
5318,0,0.2361111111111111,0.0297029702970297,1,0,1,0,0,0,1
5153,0,0.5694444444444444,0.5643564356435644,0,0,1,0,1,0,0
4671,0,0.7083333333333333,0.0297029702970297,0,0,1,1,1,0,0
6,0,0.3194444444444444,0.5841584158415842,0,1,1,1,1,0,0
2980,0,0.8888888888888888,0.6831683168316831,0,1,1,1,0,0,1
3739,0,0.3333333333333333,0.06930693069306931,1,0,1,1,0,1,0
2487,0,0.013888888888888888,0.16831683168316836,0,0,0,0,0,0,0
3361,0,0.1388888888888889,0.5148514851485149,0,1,1,1,0,0,0
678,0,0.027777777777777776,0.5742574257425743,1,0,1,1,1,0,0
1943,0,0.027777777777777776,0.5148514851485149,0,1,1,1,0,0,0
6037,0,0.06944444444444445,0.07920792079207922,1,1,1,1,1,0,0
6480,0,0.041666666666666664,0.5148514851485149,0,0,1,0,0,0,0
5954,0,0.08333333333333333,0.01980198019801982,1,1,1,0,0,0,0
5403,0,0.1111111111111111,0.46534653465346537,0,0,1,1,0,0,0
6045,0,0.08333333333333333,0.3069306930693069,0,0,1,0,0,1,0
2607,1,0.013888888888888888,0.5247524752475248,0,0,1,0,1,0,0
6416,0,0.06944444444444445,0.801980198019802,0,1,1,0,0,0,1
4502,0,0.5833333333333333,0.7821782178217822,1,1,1,1,1,0,0
6476,0,0.6805555555555555,0.4158415841584158,0,0,1,1,0,1,0
4080,0,0.5,0.00990099009900991,0,1,1,1,0,0,1
1064,0,0.013888888888888888,0.06930693069306931,0,0,0,0,0,1,0
2894,0,0.1111111111111111,0.01980198019801982,1,0,1,0,0,1,0
4467,0,0.2638888888888889,0.21782178217821785,0,0,0,1,0,1,0
4607,1,0.5972222222222222,0.7524752475247525,1,0,1,0,0,0,0
2242,0,0.7222222222222222,0.7029702970297029,1,0,1,1,0,1,0
1474,0,0.5416666666666666,0.4059405940594059,0,0,1,1,1,0,0
6926,0,0.013888888888888888,0.25742574257425743,0,1,1,0,1,0,0
1889,0,0.5694444444444444,0.01980198019801982,0,0,1,0,0,0,0
3435,0,0.06944444444444445,0.3069306930693069,1,1,1,0,1,0,0
4367,0,0.08333333333333333,0.5247524752475248,0,0,1,0,0,1,0
1053,0,0.8194444444444444,0.4752475247524753,1,0,1,0,0,0,0
3705,0,0.5555555555555556,0.7821782178217822,1,0,1,1,0,0,1
2021,0,0.15277777777777776,0.8118811881188119,0,0,1,0,1,0,1
6706,0,0.3055555555555555,0.01980198019801982,1,1,1,0,0,0,0
5015,0,0.5138888888888888,0.7722772277227723,1,0,1,1,0,0,0
5962,0,0.8472222222222222,0.7524752475247525,1,0,1,0,1,0,0
2658,0,0.875,0.613861386138614,1,0,1,0,0,0,1
2467,0,0.9583333333333333,0.01980198019801982,0,1,1,1,1,1,0
5380,0,0.05555555555555555,0.5544554455445545,1,0,1,0,1,0,0
1130,0,0.41666666666666663,0.01980198019801982,0,1,1,0,0,0,1
1461,0,0.8194444444444444,0.9207920792079209,1,1,1,1,1,0,0
5482,0,0.013888888888888888,0.5148514851485149,0,0,1,0,0,1,0
6372,0,0.8472222222222222,0.32673267326732675,0,1,0,0,0,0,1
3365,0,0.4583333333333333,0.01980198019801982,0,1,1,0,0,0,1
6995,0,0.2638888888888889,0.3762376237623763,0,0,1,1,0,0,1
4302,0,0.5972222222222222,0.46534653465346537,0,0,1,0,1,1,0
3350,0,0.29166666666666663,0.9207920792079209,1,0,1,0,0,0,0
2968,0,0.013888888888888888,0.5148514851485149,0,0,1,0,1,0,0
222,0,0.5555555555555556,0.01980198019801982,1,1,1,0,0,1,0
6523,0,0.5694444444444444,0.21782178217821785,0,0,0,0,0,1,0
48,1,0.20833333333333331,0.7128712871287128,0,0,1,1,0,0,1
573,0,0.986111111111111,0.6336633663366338,0,0,1,1,1,1,0
1236,0,0.8888888888888888,0.5148514851485149,1,0,1,1,1,0,0
5356,0,0.8472222222222222,0.7920792079207921,1,1,1,0,0,1,0
3033,0,0.986111111111111,0.28712871287128716,0,0,0,1,1,0,1
6823,0,0.027777777777777776,0.26732673267326734,0,0,0,0,0,0,0
3382,0,0.013888888888888888,0.5148514851485149,1,0,1,1,0,0,1
6323,1,0.5277777777777778,0.3861386138613862,0,0,1,1,1,1,0
2282,0,0.4861111111111111,0.31683168316831684,0,1,1,1,1,0,0
4767,0,0.2222222222222222,0.7227722772277227,1,1,1,0,0,1,0
267,0,0.3055555555555555,0.31683168316831684,0,0,1,0,1,0,0
